Genome.ID	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.Name	Batch1	GenBank.Accession	Is.Pseudogene	Is.Obsolete	Is.Partial.Gene	Enzyme	KO	Oxygen.Requirement	gene_name	pathway_name	Phylum	Class	Order	Family	Genus	Species	NCBI.Taxon.ID
649989907	650028495	HMPREF1011_01930	acyl-CoA dehydrogenase domain-containing protein	Anaerostipes sp. 3_2_56FAA	3	ZP_07931580	No	No	NA			Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650028701	HMPREF1011_02135	4-hydroxyphenylacetate 3-hydroxylase	Anaerostipes sp. 3_2_56FAA	11	ZP_07931785	No	No	NA	EC:5.3.3.3===Vinylacetyl-CoA Delta-isomerase.<<>>EC:4.2.1.120===4-hydroxybutanoyl-CoA dehydratase.	KO:K14534===abfD===4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	Anaerobe	AbfD-Isom	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650026795	HMPREF1011_00243	electron transfer flavoprotein beta subunit	Anaerostipes sp. 3_2_56FAA	5	ZP_07929896	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650029077	HMPREF1011_02501	acyl-CoA dehydrogenase domain-containing protein	Anaerostipes sp. 3_2_56FAA	3	ZP_07932151	No	No	NA			Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650027520	HMPREF1011_00957	acetyl-CoA hydrolase/transferase domain-containing protein	Anaerostipes sp. 3_2_56FAA	6	ZP_07930609	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650029201	HMPREF1011_02625	iron-containing alcohol dehydrogenase	Anaerostipes sp. 3_2_56FAA	11	ZP_07932275	No	No	NA	EC:1.1.1.61===4-hydroxybutyrate dehydrogenase.	KO:K18120===4hbD, abfH===4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	Anaerobe	AbfH	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650028496	HMPREF1011_01931	electron transfer flavoprotein beta subunit	Anaerostipes sp. 3_2_56FAA	5	ZP_07931581	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650028497	HMPREF1011_01932	electron transfer flavoprotein alpha subunit apoprotein	Anaerostipes sp. 3_2_56FAA	4	ZP_07931582	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650028498	HMPREF1011_01933	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Anaerostipes sp. 3_2_56FAA	3	ZP_07931583	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650029202	HMPREF1011_02626	4-hydroxybutyrate CoA-transferase (EC 2.8.3.-)	Anaerostipes sp. 3_2_56FAA	11	ZP_07932276	No	No	NA	EC:2.8.3.-===Transferases. Transferring sulfur-containing groups. CoA-transferases.	KO:K18122===cat2, abfT===4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	Anaerobe	4Hbt	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650029078	HMPREF1011_02502	electron transfer flavoprotein beta subunit	Anaerostipes sp. 3_2_56FAA	5	ZP_07932152	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989907	650029079	HMPREF1011_02503	electron transfer flavoprotein alpha subunit apoprotein	Anaerostipes sp. 3_2_56FAA	4	ZP_07932153	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes sp. 3_2_56FAA	665937
649989921	650271033	HMPREF9406_2152	acetyl-CoA C-acetyltransferase	Clostridium sp. HGF2	4	ZP_07831466	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271028	HMPREF9406_2147	3-hydroxybutyryl-CoA dehydratase	Clostridium sp. HGF2	2	ZP_07831454	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271034	HMPREF9406_2153	acetyl-CoA C-acetyltransferase	Clostridium sp. HGF2	4	ZP_07831286	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271029	HMPREF9406_2148	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Clostridium sp. HGF2	1	ZP_07831376	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271030	HMPREF9406_2149	electron transfer flavoprotein alpha subunit apoprotein	Clostridium sp. HGF2	4	ZP_07831289	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271032	HMPREF9406_2151	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Clostridium sp. HGF2	3	ZP_07831362	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989921	650271031	HMPREF9406_2150	electron transfer flavoprotein beta subunit	Clostridium sp. HGF2	5	ZP_07831323	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HGF2	908340
649989922	650078821	HMPREF9474_02861	glutaconate CoA-transferase subunit A	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091110	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01039===gctA===glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	Obligate anaerobe	GctA	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078825	HMPREF9474_02865	hypothetical protein	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091114	No	No	NA			Obligate anaerobe	HgCoAd_B	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078822	HMPREF9474_02862	glutaconate CoA-transferase subunit B	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091111	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01040===gctB===glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	Obligate anaerobe	GctB	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078823	HMPREF9474_02863	glutaconyl-CoA decarboxylase subunit alpha	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091112	No	No	NA	EC:4.1.1.70===Glutaconyl-CoA decarboxylase.	KO:K01615===E4.1.1.70===glutaconyl-CoA decarboxylase [EC:4.1.1.70]	Obligate anaerobe	HgdA	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078824	HMPREF9474_02864	hypothetical protein	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091113	No	No	NA			Obligate anaerobe	HgCoAd_A	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079358	HMPREF9474_03395	acetyl-CoA C-acetyltransferase	Lachnoclostridium symbiosum WAL-14163	4	ZP_08091644	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Obligate anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078820	HMPREF9474_02860	glutaconyl-CoA decarboxylase	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091109	No	No	NA	EC:4.1.1.3===Oxaloacetate decarboxylase.	KO:K01572===oadB===oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	Obligate anaerobe	HgdB	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078696	HMPREF9474_02743	hypothetical protein	Lachnoclostridium symbiosum WAL-14163	3	ZP_08090992	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650080087	HMPREF9474_04112	4-hydroxybutyrate CoA-transferase	Lachnoclostridium symbiosum WAL-14163	6	ZP_08092361	No	No	NA			Obligate anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650080556	HMPREF9474_04565	acyl-CoA dehydrogenase	Lachnoclostridium symbiosum WAL-14163	3	ZP_08092814	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650080557	HMPREF9474_04566	electron transfer flavoprotein beta subunit	Lachnoclostridium symbiosum WAL-14163	5	ZP_08092815	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650078826	HMPREF9474_02866	hypothetical protein	Lachnoclostridium symbiosum WAL-14163	10	ZP_08091115	No	No	NA			Obligate anaerobe	HgCoAd_C	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079346	HMPREF9474_03383	butyryl-CoA transferase	Lachnoclostridium symbiosum WAL-14163	6	ZP_08091632	No	No	NA			Obligate anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079350	HMPREF9474_03387	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Lachnoclostridium symbiosum WAL-14163	3	ZP_08091636	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079360	HMPREF9474_03397	3-hydroxybutyryl-CoA dehydrogenase	Lachnoclostridium symbiosum WAL-14163	1	ZP_08091646	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Obligate anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079362	HMPREF9474_03399	electron transfer flavoprotein beta subunit	Lachnoclostridium symbiosum WAL-14163	5	ZP_08091648	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079363	HMPREF9474_03400	electron transfer flavoprotein alpha subunit apoprotein	Lachnoclostridium symbiosum WAL-14163	4	ZP_08091649	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650076811	HMPREF9474_00875	4-hydroxybutyrate dehydrogenase	Lachnoclostridium symbiosum WAL-14163	11	ZP_08089126	No	No	NA	EC:1.1.1.61===4-hydroxybutyrate dehydrogenase.	KO:K18120===4hbD, abfH===4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	Obligate anaerobe	AbfH	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079361	HMPREF9474_03398	hypothetical protein	Lachnoclostridium symbiosum WAL-14163	3	ZP_08091647	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650080558	HMPREF9474_04567	electron transfer flavoprotein alpha subunit apoprotein	Lachnoclostridium symbiosum WAL-14163	4	ZP_08092816	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650079359	HMPREF9474_03396	enoyl-CoA hydratase	Lachnoclostridium symbiosum WAL-14163	2	ZP_08091645	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Obligate anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650076806	HMPREF9474_00870	4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase	Lachnoclostridium symbiosum WAL-14163	11	ZP_08089121	No	No	NA	EC:5.3.3.3===Vinylacetyl-CoA Delta-isomerase.<<>>EC:4.2.1.120===4-hydroxybutanoyl-CoA dehydratase.	KO:K14534===abfD===4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	Obligate anaerobe	AbfD-Isom	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989922	650076807	HMPREF9474_00871	4-hydroxybutyrate CoA-transferase (EC 2.8.3.-)	Lachnoclostridium symbiosum WAL-14163	11	ZP_08089122	No	No	NA	EC:2.8.3.-===Transferases. Transferring sulfur-containing groups. CoA-transferases.	KO:K18122===cat2, abfT===4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	Obligate anaerobe	4Hbt	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742740
649989923	650082501	HMPREF9475_01805	NAD-dependent 4-hydroxybutyrate dehydrogenase	Lachnoclostridium symbiosum WAL-14673	11	ZP_08106942	No	No	NA	EC:1.1.1.61===4-hydroxybutyrate dehydrogenase.	KO:K18120===4hbD, abfH===4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]	Obligate anaerobe	AbfH	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083647	HMPREF9475_02936	electron transfer flavoprotein alpha subunit apoprotein	Lachnoclostridium symbiosum WAL-14673	4	ZP_08108073	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083648	HMPREF9475_02937	electron transfer flavoprotein beta subunit	Lachnoclostridium symbiosum WAL-14673	5	ZP_08108074	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082497	HMPREF9475_01801	4-hydroxybutyrate CoA-transferase (EC 2.8.3.-)	Lachnoclostridium symbiosum WAL-14673	11	ZP_08106938	No	No	NA	EC:2.8.3.-===Transferases. Transferring sulfur-containing groups. CoA-transferases.	KO:K18122===cat2, abfT===4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	Obligate anaerobe	4Hbt	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083650	HMPREF9475_02939	3-hydroxybutyryl-CoA dehydrogenase	Lachnoclostridium symbiosum WAL-14673	1	ZP_08108076	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Obligate anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082908	HMPREF9475_02206	glutaconyl-CoA decarboxylase subunit B	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107343	No	No	NA	EC:4.1.1.3===Oxaloacetate decarboxylase.	KO:K01572===oadB===oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	Obligate anaerobe	HgdB	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082496	HMPREF9475_01800	gamma-aminobutyrate metabolism dehydratase/isomerase	Lachnoclostridium symbiosum WAL-14673	11	ZP_08106937	No	No	NA	EC:4.2.1.120===4-hydroxybutanoyl-CoA dehydratase.<<>>EC:5.3.3.3===Vinylacetyl-CoA Delta-isomerase.	KO:K14534===abfD===4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	Obligate anaerobe	AbfD-Isom	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082914	HMPREF9475_02212	hypothetical protein	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107349	No	No	NA			Obligate anaerobe	HgCoAd_C	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650084311	HMPREF9475_03591	acetyl-CoA hydrolase/transferase	Lachnoclostridium symbiosum WAL-14673	6	ZP_08108727	No	No	NA			Obligate anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083649	HMPREF9475_02938	butyryl-CoA dehydrogenase	Lachnoclostridium symbiosum WAL-14673	3	ZP_08108075	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082912	HMPREF9475_02210	hypothetical protein	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107347	No	No	NA			Obligate anaerobe	HgCoAd_A	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650081546	HMPREF9475_00851	acyl-COA dehydrogenase	Lachnoclostridium symbiosum WAL-14673	3	ZP_08105989	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082910	HMPREF9475_02208	glutaconate CoA-transferase subunit B	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107345	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01040===gctB===glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	Obligate anaerobe	GctB	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082911	HMPREF9475_02209	glutaconyl-CoA decarboxylase subunit A	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107346	No	No	NA	EC:4.1.1.70===Glutaconyl-CoA decarboxylase.	KO:K01615===E4.1.1.70===glutaconyl-CoA decarboxylase [EC:4.1.1.70]	Obligate anaerobe	HgdA	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083658	HMPREF9475_02947	3-hydroxybutyryl-CoA dehydratase	Lachnoclostridium symbiosum WAL-14673	2	ZP_08108084	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Obligate anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082909	HMPREF9475_02207	glutaconate CoA-transferase subunit A	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107344	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01039===gctA===glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	Obligate anaerobe	GctA	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650084209	HMPREF9475_03489	electron transfer flavoprotein alpha subunit apoprotein	Lachnoclostridium symbiosum WAL-14673	4	ZP_08108625	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650084208	HMPREF9475_03488	electron transfer flavoprotein beta subunit	Lachnoclostridium symbiosum WAL-14673	5	ZP_08108624	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650082913	HMPREF9475_02211	hypothetical protein	Lachnoclostridium symbiosum WAL-14673	10	ZP_08107348	No	No	NA			Obligate anaerobe	HgCoAd_B	Glutarate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083651	HMPREF9475_02940	crotonase	Lachnoclostridium symbiosum WAL-14673	2	ZP_08108077	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Obligate anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083652	HMPREF9475_02941	acetyl-CoA acetyltransferase	Lachnoclostridium symbiosum WAL-14673	4	ZP_08108078	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Obligate anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083661	HMPREF9475_02950	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Lachnoclostridium symbiosum WAL-14673	3	ZP_08108087	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650083665	HMPREF9475_02954	4-hydroxybutyrate coenzyme A transferase	Lachnoclostridium symbiosum WAL-14673	6	ZP_08108091	No	No	NA			Obligate anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989923	650084207	HMPREF9475_03487	acyl-CoA dehydrogenase	Lachnoclostridium symbiosum WAL-14673	3	ZP_08108623	No	No	NA			Obligate anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	742741
649989945	650013297	HMPREF0983_01858	electron transfer flavoprotein alpha subunit apoprotein	Erysipelotrichaceae bacterium sp. 3_1_53	4	ZP_07671293	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit		EtfA	Pyruvate	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified	Erysipelotrichaceae bacterium 3_1_53	658659
649989945	650013298	HMPREF0983_01859	electron transfer flavoprotein beta subunit	Erysipelotrichaceae bacterium sp. 3_1_53	5	ZP_07671294	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit		EtfB	Pyruvate	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified	Erysipelotrichaceae bacterium 3_1_53	658659
